"site","year","plot","rep_block","crop","rip","rip_depth","mix","organic","organic_rate","fertiliser","fertiliser_rate","other_ameliorant","other_rate","placement","establishment","yield","dry_biomass","comments...19","old descriptors - to be removed","comments...21","Rip_depth_jax","placement_jax","amendment","Descriptors","Repellence","Acidity","Physical","Nutrient","other","Amelioration_Date","Amelioration_Year","Latitude","Longitude","yr_post_amelioration","sowing_date","harvest_date","previous_crop","site_year","met_name_number","rain","decile","grouping","modification","non_wetting","acidic","physical","rainfall_mean_annual","site_numb"
"Buckleboo",2019,19,3,"wheat","rip",350,"none","none","NA","none","NA","none","NA","NA","153","1.8195859999999999","6.0959950000000012",NA,"RIP35",NA,35,NA,"none","Rip.35_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,0,2019-05-12,NA,"lentil","Buckleboo_2019","KIMBA_018040",136.3,"decile 1","deep ripping < 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Buckleboo",2019,5,1,"wheat","rip",450,"none","none","NA","none","NA","none","NA","NA","144","1.903872","6.289625",NA,"RIP45",NA,45,NA,"none","Rip.45_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,0,2019-05-12,NA,"lentil","Buckleboo_2019","KIMBA_018040",136.3,"decile 1","deep ripping > 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Buckleboo",2019,12,2,"wheat","rip",450,"none","none","NA","none","NA","none","NA","NA","108.66666666666667","1.9832000000000001","6.5626499999999997",NA,"RIP45",NA,45,NA,"none","Rip.45_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,0,2019-05-12,NA,"lentil","Buckleboo_2019","KIMBA_018040",136.3,"decile 1","deep ripping > 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Buckleboo",2019,17,3,"wheat","rip",450,"none","none","NA","none","NA","none","NA","NA","143.33333333333334","1.973284","7.5220899999999986",NA,"RIP45",NA,45,NA,"none","Rip.45_none",0,0,2,1,"0",2019-03-14,2019,-33.14,136.41,0,2019-05-12,NA,"lentil","Buckleboo_2019","KIMBA_018040",136.3,"decile 1","deep ripping > 40cm no amendment","deep ripping","green","green","red","346.2","018040"
"Kybunga",2019,NA,1,"wheat","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","4.5757575757575761","NA",NA,"Shallow_rip",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping < 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,2,"wheat","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","5.2525252525252526","NA",NA,"Shallow_rip",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping < 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,3,"wheat","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","5.4074074074074066","NA",NA,"Shallow_rip",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping < 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,4,"wheat","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","5.0303030303030312","NA",NA,"Shallow_rip",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping < 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,1,"wheat","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","5.3872053872053876","NA",NA,"Deep_rip",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping > 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,2,"wheat","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","5.2962962962962967","NA",NA,"Deep_rip",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping > 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,3,"wheat","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","5.4915824915824913","NA",NA,"Deep_rip",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping > 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,4,"wheat","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","5.5016835016835017","NA",NA,"Deep_rip",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping > 40cm no amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,1,"wheat","rip",500,"none","chicken_manure","7.5","none","NA","none","NA","surface","NA","6.2154882154882163","NA",NA,"Deep_rip + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping > 40cm amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,2,"wheat","rip",500,"none","chicken_manure","7.5","none","NA","none","NA","surface","NA","6.2323232323232336","NA",NA,"Deep_rip + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping > 40cm amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,3,"wheat","rip",500,"none","chicken_manure","7.5","none","NA","none","NA","surface","NA","6.0370370370370372","NA",NA,"Deep_rip + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping > 40cm amendment","deep ripping","orange","green","red","633.7","021014"
"Kybunga",2019,NA,4,"wheat","rip",500,"none","chicken_manure","7.5","none","NA","none","NA","surface","NA","5.595959595959596","NA",NA,"Deep_rip + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",1,0,2,0,"0",2019-05-13,2019,-33.84,138.61,0,2019-05-15,2019-11-17,"lupin","Kybunga_2019","CLARE POST OFFICE_021014",337.2,"decile 1","deep ripping > 40cm amendment","deep ripping","orange","green","red","633.7","021014"
"Warnertown",2019,NA,1,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","3.5626666666666669","NA",NA,"Rip50",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,0,2019-05-14,2019-11-02,"wheat","Warnertown_2019","NUROM (RIVERSIDE FARM)_021102",211.3,"decile 3","deep ripping > 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2019,NA,1,"barley","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","3.476","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,0,2019-05-14,2019-11-02,"wheat","Warnertown_2019","NUROM (RIVERSIDE FARM)_021102",211.3,"decile 3","deep ripping < 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2019,NA,2,"barley","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","3.5933333333333333","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,0,2019-05-14,2019-11-02,"wheat","Warnertown_2019","NUROM (RIVERSIDE FARM)_021102",211.3,"decile 3","deep ripping < 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2019,NA,2,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","3.9986666666666668","NA",NA,"Rip50",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,0,2019-05-14,2019-11-02,"wheat","Warnertown_2019","NUROM (RIVERSIDE FARM)_021102",211.3,"decile 3","deep ripping > 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2019,NA,3,"barley","rip",300,"none","none","NA","none","NA","none","NA","NA","NA","3.758666666666667","NA",NA,"Rip30",NA,30,NA,"none","Rip.30_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,0,2019-05-14,2019-11-02,"wheat","Warnertown_2019","NUROM (RIVERSIDE FARM)_021102",211.3,"decile 3","deep ripping < 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Warnertown",2019,NA,3,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","NA","3.9","NA",NA,"Rip50",NA,50,NA,"none","Rip.50_none",1,0,2,0,"0",2019-04-11,2019,-33.35,138.1,0,2019-05-14,2019-11-02,"wheat","Warnertown_2019","NUROM (RIVERSIDE FARM)_021102",211.3,"decile 3","deep ripping > 40cm no amendment","deep ripping","orange","green","red","374.8","021102"
"Kooloonong_chickpea",2020,NA,1,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","125","2.98618421052632","8.1821428571428569",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_chickpea_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_chickpea",2020,NA,1,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","100","3.76973684210526","9.321428571428573",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_chickpea_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_chickpea",2020,NA,2,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","97.368421052631575","3.42993421052632","8.6214285714285719",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_chickpea_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_chickpea",2020,NA,2,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","102.63157894736842","3.65625","8.8607142857142858",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_chickpea_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_chickpea",2020,NA,3,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","93.421052631578945","3.11019736842105","7.6535714285714285",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_chickpea_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_chickpea",2020,NA,3,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","89.473684210526315","3.30625","7.8642857142857148",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_chickpea_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_chickpea",2020,NA,4,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","96.05263157894737","3.39375","8.1571428571428566",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_chickpea_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_chickpea",2020,NA,4,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","78.94736842105263","1.85559210526316","5.0785714285714292",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_chickpea_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lentil",2020,NA,1,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","86.84210526315789","2.425","6.0571428571428578",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lentil_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lentil",2020,NA,1,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","115.78947368421052","3.05559210526316","7.8392857142857135",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lentil_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lentil",2020,NA,2,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","101.31578947368421","2.66973684210526","6.4428571428571431",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lentil_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lentil",2020,NA,2,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","98.684210526315795","2.14342105263158","5.3285714285714292",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lentil_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lentil",2020,NA,3,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","98.684210526315795","2.77072368421053","6.5428571428571436",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lentil_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lentil",2020,NA,3,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","102.63157894736842","1.54802631578947","3.8642857142857148",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lentil_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lentil",2020,NA,4,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","102.63157894736842","2.06940789473684","4.9250000000000007",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lentil_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lentil",2020,NA,4,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","85.526315789473685","2.10986842105263","5.1535714285714294",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lentil_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lupin",2020,NA,1,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","93.421052631578945","2.24802631578947","5.4785714285714295",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lupin_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lupin",2020,NA,1,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","86.84210526315789","2.66480263157895","6.9785714285714286",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lupin_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lupin",2020,NA,2,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","94.736842105263165","2.42697368421053","6.9607142857142872",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lupin_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lupin",2020,NA,2,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","93.421052631578945","2.20723684210526","5.882142857142858",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lupin_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lupin",2020,NA,3,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","80.263157894736835","1.82697368421053","4.5",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lupin_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lupin",2020,NA,3,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","85.526315789473685","2.21677631578947","4.8464285714285715",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lupin_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lupin",2020,NA,4,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","surface","97.368421052631575","2.40657894736842","5.6071428571428568",NA,"Ripped + OM",NA,50,"surface","Cl.surface","Rip.50_Cl.surface",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lupin_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm amendment","deep ripping","green","green","red","323.1","049002"
"Kooloonong_lupin",2020,NA,4,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","96.05263157894737","1.97467105263158","5.3857142857142861",NA,"Ripped No OM",NA,50,NA,"none","Rip.50_none",0,0,2,1,"0",NA,2019,-34.64,143.56,1,2020-04-20,2020-10-10,"lupin/ lentil/ chickpea","Kooloonong_lupin_2020","BALRANALD (RSL)_049002",301.275,"decile 9","deep ripping > 40cm no amendment","deep ripping","green","green","red","323.1","049002"
"Tempy",2020,NA,1,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","deep","104.46428571428571","1.92380952380952","3.7976190476190474",NA,"Deep rip + Injected OM",NA,50,"deep","Cl.deep","Rip.50_Cl.deep",1,0,2,1,"0",NA,2019,-35.07,142.31,1,2020-05-15,2020-11-10,"barley","Tempy_2020","OUYEN (POST OFFICE)_076047",293.175,"decile 8","deep ripping > 40cm amendment","deep ripping","orange","green","red","328.4","076047"
"Tempy",2020,NA,1,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","134.82142857142858","1.7","3.7886904761904758",NA,"Deep rip",NA,50,NA,"none","Rip.50_none",1,0,2,1,"0",NA,2019,-35.07,142.31,1,2020-05-15,2020-11-10,"barley","Tempy_2020","OUYEN (POST OFFICE)_076047",293.175,"decile 8","deep ripping > 40cm no amendment","deep ripping","orange","green","red","328.4","076047"
"Tempy",2020,NA,2,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","deep","96.428571428571431","2.35714285714286","4.8095238095238102",NA,"Deep rip + Injected OM",NA,50,"deep","Cl.deep","Rip.50_Cl.deep",1,0,2,1,"0",NA,2019,-35.07,142.31,1,2020-05-15,2020-11-10,"barley","Tempy_2020","OUYEN (POST OFFICE)_076047",293.175,"decile 8","deep ripping > 40cm amendment","deep ripping","orange","green","red","328.4","076047"
"Tempy",2020,NA,2,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","117.85714285714286","2.00952380952381","4.1398809523809526",NA,"Deep rip",NA,50,NA,"none","Rip.50_none",1,0,2,1,"0",NA,2019,-35.07,142.31,1,2020-05-15,2020-11-10,"barley","Tempy_2020","OUYEN (POST OFFICE)_076047",293.175,"decile 8","deep ripping > 40cm no amendment","deep ripping","orange","green","red","328.4","076047"
"Tempy",2020,NA,3,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","deep","100","1.95238095238095","4.583333333333333",NA,"Deep rip + Injected OM",NA,50,"deep","Cl.deep","Rip.50_Cl.deep",1,0,2,1,"0",NA,2019,-35.07,142.31,1,2020-05-15,2020-11-10,"barley","Tempy_2020","OUYEN (POST OFFICE)_076047",293.175,"decile 8","deep ripping > 40cm amendment","deep ripping","orange","green","red","328.4","076047"
"Tempy",2020,NA,3,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","78.571428571428569","2.06666666666667","3.9672619047619047",NA,"Deep rip",NA,50,NA,"none","Rip.50_none",1,0,2,1,"0",NA,2019,-35.07,142.31,1,2020-05-15,2020-11-10,"barley","Tempy_2020","OUYEN (POST OFFICE)_076047",293.175,"decile 8","deep ripping > 40cm no amendment","deep ripping","orange","green","red","328.4","076047"
"Tempy",2020,NA,4,"barley","rip",500,"none","chicken_compost","5","none","NA","none","NA","deep","102.67857142857143","1.97142857142857","4.2351190476190474",NA,"Deep rip + Injected OM",NA,50,"deep","Cl.deep","Rip.50_Cl.deep",1,0,2,1,"0",NA,2019,-35.07,142.31,1,2020-05-15,2020-11-10,"barley","Tempy_2020","OUYEN (POST OFFICE)_076047",293.175,"decile 8","deep ripping > 40cm amendment","deep ripping","orange","green","red","328.4","076047"
"Tempy",2020,NA,4,"barley","rip",500,"none","none","NA","none","NA","none","NA","NA","116.96428571428571","1.72380952380952","3.589285714285714",NA,"Deep rip",NA,50,NA,"none","Rip.50_none",1,0,2,1,"0",NA,2019,-35.07,142.31,1,2020-05-15,2020-11-10,"barley","Tempy_2020","OUYEN (POST OFFICE)_076047",293.175,"decile 8","deep ripping > 40cm no amendment","deep ripping","orange","green","red","328.4","076047"
"Wynarka",2020,NA,1,"lupin","rip",300,"none","none","NA","none","NA","none","NA","NA","56.25","2.23889555822329","7.3112244897959178",NA,"Rip 300",NA,30,NA,"none","Rip.30_none",2,0,2,1,"0",NA,2019,-35.09,139.9,1,2020-04-18,2020-11-24,"barley","Wynarka_2020","KAROONDA_025006",276.425,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","green","red","340.4","025006"
"Wynarka",2020,NA,1,"lupin","rip",600,"none","none","NA","none","NA","none","NA","NA","45.535714285714285","2.18187274909964","8.2346938775510203",NA,"Rip 600",NA,60,NA,"none","Rip.60_none",2,0,2,1,"0",NA,2019,-35.09,139.9,1,2020-04-18,2020-11-24,"barley","Wynarka_2020","KAROONDA_025006",276.425,"decile 7","deep ripping > 40cm no amendment","deep ripping","red","green","red","340.4","025006"
"Wynarka",2020,NA,2,"lupin","rip",300,"none","none","NA","none","NA","none","NA","NA","63.392857142857146","2.07082833133253","6.8418367346938771",NA,"Rip 300",NA,30,NA,"none","Rip.30_none",2,0,2,1,"0",NA,2019,-35.09,139.9,1,2020-04-18,2020-11-24,"barley","Wynarka_2020","KAROONDA_025006",276.425,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","green","red","340.4","025006"
"Wynarka",2020,NA,2,"lupin","rip",600,"none","none","NA","none","NA","none","NA","NA","26.785714285714285","2.01680672268908","7.3877551020408143",NA,"Rip 600",NA,60,NA,"none","Rip.60_none",2,0,2,1,"0",NA,2019,-35.09,139.9,1,2020-04-18,2020-11-24,"barley","Wynarka_2020","KAROONDA_025006",276.425,"decile 7","deep ripping > 40cm no amendment","deep ripping","red","green","red","340.4","025006"
"Wynarka",2020,NA,3,"lupin","rip",300,"none","none","NA","none","NA","none","NA","NA","68.75","2.01980792316927","6.2602040816326534",NA,"Rip 300",NA,30,NA,"none","Rip.30_none",2,0,2,1,"0",NA,2019,-35.09,139.9,1,2020-04-18,2020-11-24,"barley","Wynarka_2020","KAROONDA_025006",276.425,"decile 7","deep ripping < 40cm no amendment","deep ripping","red","green","red","340.4","025006"
"Wynarka",2020,NA,3,"lupin","rip",600,"none","none","NA","none","NA","none","NA","NA","42.857142857142854","2.08583433373349","7.0153061224489788",NA,"Rip 600",NA,60,NA,"none","Rip.60_none",2,0,2,1,"0",NA,2019,-35.09,139.9,1,2020-04-18,2020-11-24,"barley","Wynarka_2020","KAROONDA_025006",276.425,"decile 7","deep ripping > 40cm no amendment","deep ripping","red","green","red","340.4","025006"
